x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-30.58700E-06,+100.50251331E-03,+4.82412064075E+00,+377.88944319E-03,-8.04020092E-03
-30.55050E-06,+184.25460777E-03,+4.82412064075E+00,+377.21942644E-03,-12.06030138E-03
-30.51400E-06,+0.0E+00,+5.02512566745E+00,+377.88944319E-03,-12.06030138E-03
-30.47750E-06,+0.0E+00,+4.87437189747E+00,+369.84924227E-03,-12.06030138E-03
-30.44100E-06,+33.50083775E-03,+5.02512566745E+00,+376.54940970E-03,-12.06030138E-03
-30.40450E-06,+0.0E+00,+4.90787273525E+00,+374.53935947E-03,-12.06030138E-03
-30.36800E-06,+201.00502666E-03,+4.82412064075E+00,+369.84924227E-03,-12.06030138E-03
-30.33150E-06,+0.0E+00,+4.82412064075E+00,+374.53935947E-03,-12.06030138E-03
-30.29500E-06,+0.0E+00,+4.99162482963E+00,+369.84924227E-03,-12.06030138E-03
-30.25850E-06,+150.75377006E-03,+4.87437189739E+00,+367.83919204E-03,-12.06030138E-03
-30.22200E-06,+0.0E+00,+5.02512566745E+00,+369.84924227E-03,-12.06030138E-03
-30.18550E-06,+16.75041885E-03,+4.82412064075E+00,+361.80904135E-03,-15.74539347E-03
-30.14900E-06,+0.0E+00,+4.82412064075E+00,+365.82914181E-03,-12.06030138E-03
-30.11250E-06,+184.25460777E-03,+4.82412064075E+00,+362.47905810E-03,-12.39530975E-03
-30.07600E-06,+0.0E+00,+4.82412064075E+00,+361.80904135E-03,-12.06030138E-03
-30.03950E-06,+0.0E+00,+4.82412064075E+00,+361.80904135E-03,-15.07537672E-03
-30.00300E-06,+0.0E+00,+4.82412064075E+00,+361.80904135E-03,-15.41038510E-03
-29.96650E-06,+0.0E+00,+4.90787273525E+00,+357.11892415E-03,-13.73534324E-03
-29.93000E-06,+40E-12,+4.82412064079E+00,+353.76884043E-03,-16.08040184E-03
-29.89350E-06,+117.25293228E-03,+4.94137357303E+00,+361.80904135E-03,-14.40535998E-03
-29.85700E-06,+167.50418888E-03,+4.82412064075E+00,+361.80904135E-03,-15.41038509E-03
-29.82050E-06,+0.0E+00,+4.87437189739E+00,+359.79899112E-03,-16.08040184E-03
-29.78400E-06,+134.00335109E-03,+4.89112231636E+00,+353.76884043E-03,-14.74036835E-03
-29.74750E-06,+184.25460785E-03,+5.00837524860E+00,+353.76884043E-03,-16.08040184E-03
-29.71100E-06,+201.00502670E-03,+4.82412064075E+00,+353.76884043E-03,-16.08040184E-03
-29.67450E-06,+0.0E+00,+4.84087105969E+00,+361.80904135E-03,-16.08040184E-03
-29.63800E-06,+0.0E+00,+4.95812399193E+00,+353.76884043E-03,-41.54103808E-03
-29.60150E-06,+0.0E+00,+4.97487441074E+00,+353.76884043E-03,-22.11055253E-03
-29.56500E-06,+33.50083774E-03,+5.02512566745E+00,+352.42880695E-03,-28.14070322E-03
-29.52850E-06,+117.25293220E-03,+4.94137357295E+00,+353.76884043E-03,-16.75041858E-03
-29.49200E-06,+0.0E+00,+4.82412064080E+00,+353.76884043E-03,-16.08040184E-03
-29.45550E-06,+0.0E+00,+4.82412064075E+00,+353.76884043E-03,-16.08040184E-03
-29.41900E-06,+0.0E+00,+4.85762147858E+00,+352.42880694E-03,-16.08040184E-03
-29.38250E-06,+150.75377007E-03,+4.82412064075E+00,+351.75879020E-03,-16.08040184E-03
-29.34600E-06,+0.0E+00,+5.02512566745E+00,+345.72863951E-03,-20.10050230E-03
-29.30950E-06,+16.75041885E-03,+5.02512566745E+00,+353.76884043E-03,-16.41541021E-03
-29.27300E-06,+0.0E+00,+4.92462315406E+00,+345.72863951E-03,-16.08040184E-03
-29.23650E-06,+0.0E+00,+4.82412064075E+00,+338.35845534E-03,-16.08040184E-03
-29.20000E-06,+67.00167552E-03,+4.82412064075E+00,+345.72863951E-03,-16.08040184E-03
-29.16350E-06,+0.0E+00,+4.82412064075E+00,+345.72863951E-03,-19.09547718E-03
-29.12700E-06,+33.50083774E-03,+4.85762147849E+00,+345.72863951E-03,-16.08040184E-03
-29.09050E-06,+117.25293220E-03,+4.82412064075E+00,+345.72863951E-03,-20.10050230E-03
-29.05400E-06,+201.00502665E-03,+5.02512566745E+00,+337.68843859E-03,-16.08040184E-03
-29.01750E-06,+83.75209441E-03,+4.94137357304E+00,+337.68843859E-03,-20.10050230E-03
-28.98100E-06,+33.50083783E-03,+4.99162482963E+00,+339.02847208E-03,-20.10050230E-03
-28.94450E-06,+201.00502670E-03,+4.97487441082E+00,+345.72863951E-03,-23.11557764E-03
-28.90800E-06,+0.0E+00,+4.95812399184E+00,+332.32830465E-03,-18.76046881E-03
-28.87150E-06,+0.0E+00,+4.84087105960E+00,+329.64823768E-03,-20.10050230E-03
-28.83500E-06,+0.0E+00,+5.02512566745E+00,+329.64823768E-03,-20.10050230E-03
-28.79850E-06,+0.0E+00,+4.82412064075E+00,+337.68843859E-03,-20.10050230E-03
-28.76200E-06,+0.0E+00,+4.82412064075E+00,+329.64823768E-03,-17.42043532E-03
-28.72550E-06,+0.0E+00,+4.82412064075E+00,+329.64823768E-03,-20.10050230E-03
-28.68900E-06,+0.0E+00,+4.85762147849E+00,+329.64823768E-03,-20.10050230E-03
-28.65250E-06,-33.50083769E-03,+4.82412064075E+00,+329.64823768E-03,-21.77554416E-03
-28.61600E-06,+0.0E+00,+4.82412064075E+00,+321.60803676E-03,-16.08040184E-03
-28.57950E-06,+83.75209441E-03,+4.82412064075E+00,+326.29815396E-03,-20.10050230E-03
-28.54300E-06,+0.0E+00,+4.82412064075E+00,+322.94807024E-03,-20.77051904E-03
-28.50650E-06,+0.0E+00,+4.82412064075E+00,+321.60803676E-03,-20.10050230E-03
-28.47000E-06,+0.0E+00,+4.82412064075E+00,+321.60803676E-03,-20.10050230E-03
-28.43350E-06,+0.0E+00,+5.00837524861E+00,+321.60803676E-03,-24.12060276E-03
-28.39700E-06,+0.0E+00,+4.72361812745E+00,+321.60803676E-03,-20.10050230E-03
-28.36050E-06,+0.0E+00,+4.84087105969E+00,+314.23785258E-03,-24.12060276E-03
-28.32400E-06,+201.00502670E-03,+4.82412064075E+00,+321.60803676E-03,-20.10050230E-03
-28.28750E-06,+0.0E+00,+4.82412064075E+00,+315.57788607E-03,-19.09547718E-03
-28.25100E-06,+33.50083773E-03,+4.82412064075E+00,+313.56783584E-03,-10.72026789E-03
-28.21450E-06,+117.25293219E-03,+4.82412064075E+00,+305.52763492E-03,-21.77554416E-03
-28.17800E-06,+201.00502665E-03,+5.02512566740E+00,+313.56783584E-03,-24.12060276E-03
-28.14150E-06,+201.00502670E-03,+4.82412064075E+00,+313.56783584E-03,-24.12060276E-03
-28.10500E-06,+0.0E+00,+4.85762147859E+00,+305.52763492E-03,-28.14070322E-03
-28.06850E-06,+150.75377007E-03,+4.82412064075E+00,+313.56783584E-03,-24.12060276E-03
-28.03200E-06,+0.0E+00,+5.02512566745E+00,+305.52763492E-03,-24.12060276E-03
-27.99550E-06,+0.0E+00,+4.82412064075E+00,+305.52763492E-03,-24.12060276E-03
-27.95900E-06,+100.50251340E-03,+4.82412064075E+00,+309.54773538E-03,-22.11055253E-03
-27.92250E-06,+0.0E+00,+4.82412064075E+00,+305.52763492E-03,-20.10050230E-03
-27.88600E-06,+0.0E+00,+4.82412064075E+00,+302.84756795E-03,-24.12060276E-03
-27.84950E-06,+0.0E+00,+5.02512566745E+00,+305.52763492E-03,-24.12060276E-03
-27.81300E-06,+0.0E+00,+4.99162482972E+00,+297.48743400E-03,-20.77051904E-03
-27.77650E-06,+0.0E+00,+4.85762147843E+00,+300.83751772E-03,-20.10050230E-03
-27.74000E-06,+0.0E+00,+4.82412064075E+00,+297.48743400E-03,-24.12060276E-03
-27.70350E-06,+201.00502670E-03,+4.74036854635E+00,+297.48743400E-03,-24.12060276E-03
-27.66700E-06,+0.0E+00,+4.85762147859E+00,+297.48743400E-03,-24.12060276E-03
-27.63050E-06,+150.75377008E-03,+4.77386938413E+00,+291.45728331E-03,-24.12060276E-03
-27.59400E-06,+201.00502670E-03,+4.95812399183E+00,+289.44723308E-03,-20.10050230E-03
-27.55750E-06,+0.0E+00,+5.00837524861E+00,+289.44723308E-03,-20.43551067E-03
-27.52100E-06,+100.50251340E-03,+4.82412064075E+00,+289.44723308E-03,-26.13065299E-03
-27.48450E-06,+0.0E+00,+4.82412064075E+00,+290.11724983E-03,-20.43551067E-03
-27.44800E-06,+134.00335119E-03,+4.75711896524E+00,+289.44723308E-03,-24.12060276E-03
-27.41150E-06,+150.75376997E-03,+4.62311561406E+00,+289.44723308E-03,-24.12060276E-03
-27.37500E-06,+0.0E+00,+4.85762147848E+00,+289.44723308E-03,-24.12060276E-03
-27.33850E-06,+117.25293219E-03,+4.90787273527E+00,+289.44723308E-03,-22.44556090E-03
-27.30200E-06,+50E-12,+5.02512566740E+00,+281.40703216E-03,-24.12060276E-03
-27.26550E-06,+83.75209440E-03,+4.82412064075E+00,+286.09714937E-03,-24.12060276E-03
-27.22900E-06,+33.50083784E-03,+4.82412064075E+00,+281.40703216E-03,-24.12060276E-03
-27.19250E-06,+0.0E+00,+4.82412064075E+00,+281.40703216E-03,-24.12060276E-03
-27.15600E-06,+201.00502670E-03,+4.82412064075E+00,+281.40703216E-03,-24.12060276E-03
-27.11950E-06,+16.75041884E-03,+4.82412064075E+00,+281.40703216E-03,-24.12060276E-03
-27.08300E-06,+0.0E+00,+4.92462315416E+00,+281.40703216E-03,-24.12060276E-03
-27.04650E-06,+201.00502670E-03,+4.82412064075E+00,+273.36683124E-03,-27.80569484E-03
-27.01000E-06,+0.0E+00,+4.82412064075E+00,+281.40703216E-03,-21.44053578E-03
-26.97350E-06,+50.25125673E-03,+4.82412064075E+00,+281.40703216E-03,-28.14070322E-03
-26.93700E-06,+33.50083773E-03,+4.82412064075E+00,+273.36683124E-03,-46.90117203E-03
-26.90050E-06,+83.75209451E-03,+4.82412064075E+00,+281.40703216E-03,-55.27638131E-03
-26.86400E-06,+60E-12,+5.02512566745E+00,+281.40703216E-03,-40.20100459E-03
-26.82750E-06,+0.0E+00,+4.82412064075E+00,+273.36683124E-03,-30.48576182E-03
-26.79100E-06,+0.0E+00,+4.82412064075E+00,+273.36683124E-03,-24.12060276E-03
-26.75450E-06,+0.0E+00,+4.82412064075E+00,+273.36683124E-03,-24.12060276E-03
-26.71800E-06,+0.0E+00,+4.82412064075E+00,+270.68676427E-03,-24.12060276E-03
-26.68150E-06,+0.0E+00,+4.82412064075E+00,+265.32663032E-03,-24.45561113E-03
-26.64500E-06,+100.50251341E-03,+4.82412064075E+00,+265.32663032E-03,-32.16080368E-03
-26.60850E-06,+0.0E+00,+4.82412064075E+00,+265.99664707E-03,-28.14070322E-03
-26.57200E-06,+0.0E+00,+4.82412064075E+00,+265.32663032E-03,-24.12060276E-03
-26.53550E-06,+150.75376997E-03,+4.82412064075E+00,+265.32663032E-03,-31.15577856E-03
-26.49900E-06,+0.0E+00,+4.82412064075E+00,+265.32663032E-03,-24.12060276E-03
-26.46250E-06,+117.25293218E-03,+4.82412064075E+00,+257.28642941E-03,-25.79564462E-03
-26.42600E-06,+201.00502670E-03,+4.62311561412E+00,+265.32663032E-03,-24.12060276E-03
-26.38950E-06,+83.75209440E-03,+4.62311561406E+00,+257.28642941E-03,-24.12060276E-03
-26.35300E-06,+0.0E+00,+4.82412064075E+00,+257.28642941E-03,-28.81071996E-03
-26.31650E-06,+150.75377008E-03,+5.02512566745E+00,+249.24622849E-03,-28.14070322E-03
-26.28000E-06,-201.00502670E-03,+4.69011728968E+00,+249.24622849E-03,-25.46063624E-03
-26.24350E-06,+184.25460787E-03,+4.80737022192E+00,+257.28642941E-03,-27.47068648E-03
-26.20700E-06,+100.50251329E-03,+4.82412064075E+00,+257.28642941E-03,-26.13065299E-03
-26.17050E-06,+184.25460775E-03,+4.82412064075E+00,+249.24622849E-03,-28.14070322E-03
-26.13400E-06,+0.0E+00,+4.82412064075E+00,+249.24622849E-03,-26.80066973E-03
