x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-46.85000E-06,+11.25628149509E+00,+23.41708561031E+00,+562.81406432E-03,+605.02511915E-03
-46.80000E-06,+11.25628149510E+00,+23.71859315038E+00,+562.81406432E-03,+611.05526984E-03
-46.75000E-06,+11.25628149509E+00,+23.41708561035E+00,+592.96481777E-03,+611.05526984E-03
-46.70000E-06,+11.35678400843E+00,+23.51758812370E+00,+562.81406432E-03,+615.07537030E-03
-46.65000E-06,+11.25628149509E+00,+23.31658309698E+00,+572.86431547E-03,+619.09547076E-03
-46.60000E-06,+11.25628149510E+00,+23.71859315036E+00,+603.01506892E-03,+627.13567167E-03
-46.55000E-06,+11.40703526511E+00,+23.31658309698E+00,+562.81406432E-03,+625.12562145E-03
-46.50000E-06,+11.35678400845E+00,+23.51758812366E+00,+603.01506892E-03,+627.13567168E-03
-46.45000E-06,+11.25628149509E+00,+23.41708561031E+00,+592.96481777E-03,+633.16582236E-03
-46.40000E-06,+11.25628149509E+00,+23.31658309700E+00,+603.01506892E-03,+635.17587259E-03
-46.35000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506892E-03,+635.17587259E-03
-46.30000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506892E-03,+635.17587259E-03
-46.25000E-06,+11.25628149509E+00,+23.31658309698E+00,+603.01506892E-03,+643.21607351E-03
-46.20000E-06,+11.45728652179E+00,+23.71859315038E+00,+603.01506892E-03,+651.25627443E-03
-46.15000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506892E-03,+649.24622420E-03
-46.10000E-06,+11.25628149509E+00,+23.31658309698E+00,+603.01506892E-03,+651.25627443E-03
-46.05000E-06,+11.30653275176E+00,+23.61809063705E+00,+643.21607351E-03,+651.25627443E-03
-46.00000E-06,+11.25628149509E+00,+23.31658309698E+00,+603.01506892E-03,+651.25627443E-03
-45.95000E-06,+11.25628149509E+00,+23.31658309698E+00,+633.16582236E-03,+659.29647535E-03
-45.90000E-06,+11.25628149509E+00,+23.71859315038E+00,+643.21607351E-03,+655.27637489E-03
-45.85000E-06,+11.40703526513E+00,+23.71859315038E+00,+633.16582237E-03,+665.32662604E-03
-45.80000E-06,+11.25628149511E+00,+23.31658309701E+00,+603.01506892E-03,+659.29647535E-03
-45.75000E-06,+11.40703526510E+00,+23.31658309698E+00,+643.21607351E-03,+667.33667627E-03
-45.70000E-06,+11.25628149509E+00,+23.51758812365E+00,+643.21607351E-03,+667.33667627E-03
-45.65000E-06,+11.10552772506E+00,+23.31658309698E+00,+613.06532006E-03,+689.44722880E-03
-45.60000E-06,+11.25628149508E+00,+23.71859315038E+00,+643.21607351E-03,+667.33667627E-03
-45.55000E-06,+11.05527646840E+00,+22.21105545017E+00,+613.06532007E-03,+502.51255743E-03
-45.50000E-06,+12.16080411525E+00,+25.32663336402E+00,+603.01506892E-03,+329.64823767E-03
-45.45000E-06,+11.65829154849E+00,+25.02512582389E+00,+673.36682696E-03,+152.76381746E-03
-45.40000E-06,+10.85427144170E+00,+22.11055293679E+00,+643.21607351E-03,+209.04522389E-03
-45.35000E-06,+11.20603023841E+00,+22.91457304358E+00,+673.36682696E-03,+150.75376723E-03
-45.30000E-06,+11.35678400846E+00,+24.32160823050E+00,+603.01506892E-03,+120.60301378E-03
-45.25000E-06,+11.30653275175E+00,+23.81909566370E+00,+633.16582237E-03,+104.52261195E-03
-45.20000E-06,+11.25628149509E+00,+23.31658309698E+00,+603.01506892E-03,+104.52261195E-03
-45.15000E-06,+11.25628149509E+00,+23.71859315038E+00,+633.16582236E-03,+80.40200919E-03
-45.10000E-06,+11.25628149509E+00,+23.71859315038E+00,+643.21607351E-03,+80.40200919E-03
-45.05000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506892E-03,+72.36180827E-03
-45.00000E-06,+11.25628149509E+00,+23.31658309701E+00,+603.01506892E-03,+72.36180827E-03
-44.95000E-06,+11.25628149509E+00,+23.61809063700E+00,+613.06532007E-03,+58.29145666E-03
-44.90000E-06,+11.25628149509E+00,+23.71859315038E+00,+623.11557121E-03,+60.30150689E-03
-44.85000E-06,+11.15577898171E+00,+23.71859315038E+00,+613.06532006E-03,+48.24120551E-03
-44.80000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506892E-03,+64.32160735E-03
-44.75000E-06,+11.25628149509E+00,+23.41708561036E+00,+643.21607351E-03,+48.24120551E-03
-44.70000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506892E-03,+44.22110505E-03
-44.65000E-06,+11.25628149509E+00,+23.71859315038E+00,+613.06532006E-03,+46.23115528E-03
-44.60000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506892E-03,+40.20100459E-03
-44.55000E-06,+11.40703526510E+00,+23.71859315038E+00,+603.01506892E-03,+38.19095436E-03
-44.50000E-06,+11.25628149509E+00,+23.51758812371E+00,+603.01506892E-03,+32.16080368E-03
-44.45000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506892E-03,+32.16080368E-03
-44.40000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506892E-03,+24.12060276E-03
-44.35000E-06,+11.45728652179E+00,+23.71859315038E+00,+562.81406432E-03,+24.12060276E-03
-44.30000E-06,+11.25628149509E+00,+23.71859315038E+00,+582.91456662E-03,+32.16080368E-03
-44.25000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+24.12060276E-03
-44.20000E-06,+11.25628149511E+00,+23.71859315038E+00,+603.01506891E-03,+32.16080367E-03
-44.15000E-06,+11.40703526510E+00,+23.41708561037E+00,+572.86431548E-03,+32.16080368E-03
-44.10000E-06,+11.35678400843E+00,+23.71859315038E+00,+582.91456662E-03,+24.12060276E-03
-44.05000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+24.12060276E-03
-44.00000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+24.12060276E-03
-43.95000E-06,+11.30653275179E+00,+23.41708561037E+00,+562.81406432E-03,+24.12060276E-03
-43.90000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+24.12060276E-03
-43.85000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+22.11055253E-03
-43.80000E-06,+11.45728652175E+00,+23.71859315038E+00,+562.81406432E-03,+24.12060276E-03
-43.75000E-06,+11.45728652179E+00,+23.31658309698E+00,+562.81406432E-03,+24.12060276E-03
-43.70000E-06,+11.35678400842E+00,+23.31658309698E+00,+562.81406432E-03,+20.10050230E-03
-43.65000E-06,+11.20603023844E+00,+23.41708561029E+00,+552.76381318E-03,+18.09045207E-03
-43.60000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+16.08040184E-03
-43.55000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+30.15075345E-03
-43.50000E-06,+11.25628149509E+00,+23.51758812364E+00,+542.71356202E-03,+24.12060276E-03
-43.45000E-06,+11.40703526514E+00,+23.41708561029E+00,+532.66331087E-03,+18.09045207E-03
-43.40000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+16.08040184E-03
-43.35000E-06,+11.25628149509E+00,+23.31658309698E+00,+522.61305973E-03,+24.12060276E-03
-43.30000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+16.08040184E-03
-43.25000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+16.08040184E-03
-43.20000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+16.08040184E-03
-43.15000E-06,+11.25628149509E+00,+23.61809063699E+00,+522.61305973E-03,+16.08040184E-03
-43.10000E-06,+11.45728652179E+00,+23.71859315038E+00,+522.61305973E-03,+16.08040184E-03
-43.05000E-06,+11.25628149509E+00,+23.41708561029E+00,+522.61305973E-03,+14.07035161E-03
-43.00000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+16.08040184E-03
-42.95000E-06,+11.25628149509E+00,+23.61809063698E+00,+482.41205513E-03,+16.08040184E-03
-42.90000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+16.08040184E-03
-42.85000E-06,+11.10552772505E+00,+23.61809063707E+00,+512.56280859E-03,+16.08040184E-03
-42.80000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+16.08040184E-03
-42.75000E-06,+11.25628149509E+00,+23.61809063698E+00,+492.46230629E-03,+22.11055253E-03
-42.70000E-06,+11.25628149509E+00,+23.71859315038E+00,+502.51255743E-03,+16.08040184E-03
-42.65000E-06,+11.25628149509E+00,+23.71859315038E+00,+512.56280859E-03,+16.08040184E-03
-42.60000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205514E-03,+24.12060276E-03
-42.55000E-06,+11.40703526510E+00,+23.71859315038E+00,+482.41205513E-03,+16.08040184E-03
-42.50000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+16.08040184E-03
-42.45000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+16.08040184E-03
-42.40000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+24.12060276E-03
-42.35000E-06,+11.10552772509E+00,+23.61809063698E+00,+442.21105054E-03,+18.09045207E-03
-42.30000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+16.08040184E-03
-42.25000E-06,+11.25628149509E+00,+23.41708561028E+00,+482.41205513E-03,+22.11055253E-03
-42.20000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+48.24120551E-03
-42.15000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+16.08040184E-03
-42.10000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+24.12060276E-03
-42.05000E-06,+11.25628149509E+00,+23.71859315038E+00,+472.36180399E-03,+16.08040184E-03
-42.00000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+24.12060276E-03
-41.95000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+22.11055253E-03
-41.90000E-06,+11.35678400842E+00,+23.71859315038E+00,+462.31155283E-03,+20.10050230E-03
-41.85000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+22.11055253E-03
-41.80000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+24.12060276E-03
-41.75000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+24.12060276E-03
-41.70000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+24.12060276E-03
-41.65000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+24.12060276E-03
-41.60000E-06,+11.25628149509E+00,+23.31658309708E+00,+442.21105054E-03,+24.12060276E-03
-41.55000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+24.12060276E-03
-41.50000E-06,+11.25628149509E+00,+23.31658309698E+00,+442.21105054E-03,+24.12060276E-03
-41.45000E-06,+11.30653275174E+00,+23.71859315038E+00,+412.06029709E-03,+16.08040184E-03
-41.40000E-06,+11.25628149509E+00,+24.12060320372E+00,+442.21105053E-03,+24.12060276E-03
-41.35000E-06,+11.25628149509E+00,+23.71859315038E+00,+432.16079939E-03,+24.12060276E-03
-41.30000E-06,+11.25628149509E+00,+23.71859315038E+00,+402.01004595E-03,+20.10050230E-03
-41.25000E-06,+11.25628149509E+00,+23.71859315038E+00,+402.01004595E-03,+24.12060276E-03
-41.20000E-06,+11.25628149509E+00,+23.71859315038E+00,+402.01004595E-03,+24.12060276E-03
-41.15000E-06,+11.25628149509E+00,+23.71859315038E+00,+402.01004595E-03,+24.12060276E-03
-41.10000E-06,+11.45728652179E+00,+23.71859315038E+00,+422.11054824E-03,+24.12060276E-03
-41.05000E-06,+11.20603023845E+00,+23.71859315038E+00,+402.01004595E-03,+24.12060276E-03
-41.00000E-06,+11.25628149509E+00,+23.71859315038E+00,+402.01004595E-03,+24.12060276E-03
-40.95000E-06,+11.25628149509E+00,+23.71859315038E+00,+402.01004595E-03,+24.12060276E-03
-40.90000E-06,+11.35678400847E+00,+23.71859315038E+00,+402.01004595E-03,+24.12060276E-03
-40.85000E-06,+11.25628149509E+00,+23.61809063708E+00,+412.06029709E-03,+26.13065299E-03
-40.80000E-06,+11.45728652176E+00,+23.71859315032E+00,+361.80904136E-03,+16.08040184E-03
-40.75000E-06,+11.10552772510E+00,+23.41708561039E+00,+402.01004595E-03,+24.12060276E-03
-40.70000E-06,+11.25628149509E+00,+22.31155796355E+00,+402.01004595E-03,+156.78391792E-03
-40.65000E-06,+10.35175887501E+00,+21.50753785681E+00,+351.75879021E-03,+385.92964410E-03
-40.60000E-06,+11.45728652179E+00,+27.73869368428E+00,+361.80904136E-03,+353.76884043E-03
-40.55000E-06,+10.65326641500E+00,+22.91457304358E+00,+402.01004595E-03,+361.80904135E-03
-40.50000E-06,+11.25628149509E+00,+22.71356801683E+00,+361.80904135E-03,+333.66833813E-03
-40.45000E-06,+11.65829154849E+00,+23.71859315038E+00,+361.80904135E-03,+369.84924227E-03
-40.40000E-06,+11.45728652179E+00,+23.71859315044E+00,+361.80904136E-03,+361.80904135E-03
-40.35000E-06,+11.25628149509E+00,+23.61809063697E+00,+391.95979479E-03,+385.92964411E-03
-40.30000E-06,+11.15577898172E+00,+23.71859315038E+00,+402.01004595E-03,+377.88944319E-03
-40.25000E-06,+11.25628149509E+00,+23.61809063709E+00,+402.01004595E-03,+402.01004595E-03
-40.20000E-06,+11.25628149509E+00,+23.71859315038E+00,+402.01004595E-03,+402.01004595E-03
-40.15000E-06,+11.25628149509E+00,+23.71859315038E+00,+402.01004595E-03,+410.05024686E-03
-40.10000E-06,+11.25628149509E+00,+23.51758812362E+00,+381.90954364E-03,+418.09044778E-03
-40.05000E-06,+11.25628149509E+00,+23.71859315038E+00,+402.01004595E-03,+424.12059847E-03
-40.00000E-06,+11.25628149509E+00,+23.71859315038E+00,+402.01004595E-03,+426.13064870E-03
-39.95000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+432.16079939E-03
-39.90000E-06,+11.15577898178E+00,+23.31658309698E+00,+422.11054825E-03,+434.17084962E-03
-39.85000E-06,+11.25628149509E+00,+23.41708561027E+00,+412.06029709E-03,+442.21105054E-03
-39.80000E-06,+11.45728652176E+00,+23.71859315038E+00,+442.21105054E-03,+442.21105054E-03
-39.75000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+450.25125146E-03
-39.70000E-06,+11.25628149509E+00,+23.71859315038E+00,+422.11054825E-03,+450.25125146E-03
-39.65000E-06,+11.25628149509E+00,+23.61809063709E+00,+432.16079940E-03,+450.25125146E-03
-39.60000E-06,+11.25628149509E+00,+23.31658309698E+00,+402.01004595E-03,+450.25125146E-03
-39.55000E-06,+11.25628149509E+00,+23.41708561039E+00,+402.01004595E-03,+460.30150261E-03
-39.50000E-06,+11.25628149509E+00,+23.71859315038E+00,+422.11054824E-03,+470.35175376E-03
-39.45000E-06,+11.25628149509E+00,+23.71859315038E+00,+432.16079940E-03,+466.33165330E-03
-39.40000E-06,+11.25628149509E+00,+23.71859315038E+00,+442.21105054E-03,+474.37185422E-03
-39.35000E-06,+11.25628149509E+00,+23.31658309698E+00,+442.21105054E-03,+474.37185422E-03
-39.30000E-06,+11.25628149509E+00,+23.51758812361E+00,+442.21105054E-03,+482.41205513E-03
-39.25000E-06,+11.25628149509E+00,+23.41708561026E+00,+442.21105054E-03,+476.38190444E-03
-39.20000E-06,+11.45728652176E+00,+23.71859315038E+00,+442.21105055E-03,+482.41205513E-03
-39.15000E-06,+11.30653275180E+00,+23.41708561040E+00,+472.36180398E-03,+490.45225605E-03
-39.10000E-06,+11.35678400848E+00,+23.71859315038E+00,+442.21105054E-03,+490.45225605E-03
-39.05000E-06,+11.25628149509E+00,+23.61809063710E+00,+482.41205513E-03,+496.48240674E-03
-39.00000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+498.49245697E-03
-38.95000E-06,+11.25628149509E+00,+23.71859315038E+00,+452.26130170E-03,+506.53265789E-03
-38.90000E-06,+11.35678400848E+00,+23.51758812361E+00,+482.41205513E-03,+502.51255743E-03
-38.85000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+506.53265789E-03
-38.80000E-06,+11.45728652176E+00,+23.31658309705E+00,+482.41205513E-03,+506.53265789E-03
-38.75000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+506.53265789E-03
-38.70000E-06,+11.25628149509E+00,+23.51758812361E+00,+482.41205513E-03,+514.57285881E-03
-38.65000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+514.57285881E-03
-38.60000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+522.61305973E-03
-38.55000E-06,+11.25628149509E+00,+23.41708561040E+00,+482.41205513E-03,+516.58290904E-03
-38.50000E-06,+11.25628149509E+00,+23.51758812361E+00,+502.51255744E-03,+530.65326065E-03
-38.45000E-06,+11.25628149509E+00,+23.71859315038E+00,+482.41205513E-03,+530.65326065E-03
-38.40000E-06,+11.25628149506E+00,+23.71859315038E+00,+482.41205513E-03,+530.65326065E-03
-38.35000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+538.69346157E-03
-38.30000E-06,+11.25628149509E+00,+23.31658309698E+00,+502.51255742E-03,+530.65326065E-03
-38.25000E-06,+11.20603023846E+00,+23.41708561026E+00,+482.41205513E-03,+538.69346157E-03
-38.20000E-06,+11.25628149513E+00,+23.31658309698E+00,+522.61305972E-03,+522.61305973E-03
-38.15000E-06,+11.30653275181E+00,+23.71859315038E+00,+512.56280857E-03,+546.73366249E-03
-38.10000E-06,+11.45728652179E+00,+23.51758812361E+00,+522.61305973E-03,+546.73366249E-03
-38.05000E-06,+11.25628149509E+00,+23.61809063710E+00,+522.61305973E-03,+546.73366249E-03
-38.00000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+554.77386340E-03
-37.95000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+554.77386340E-03
-37.90000E-06,+11.25628149509E+00,+23.31658309698E+00,+522.61305973E-03,+554.77386340E-03
-37.85000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+562.81406432E-03
-37.80000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+562.81406432E-03
-37.75000E-06,+11.40703526508E+00,+23.41708561040E+00,+522.61305973E-03,+568.84421501E-03
-37.70000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+570.85426524E-03
-37.65000E-06,+11.30653275173E+00,+23.41708561025E+00,+522.61305973E-03,+570.85426524E-03
-37.60000E-06,+11.25628149509E+00,+23.31658309706E+00,+562.81406432E-03,+570.85426524E-03
-37.55000E-06,+11.30653275181E+00,+23.71859315038E+00,+522.61305973E-03,+576.88441593E-03
-37.50000E-06,+11.25628149509E+00,+23.31658309698E+00,+562.81406432E-03,+578.89446616E-03
-37.45000E-06,+11.10552772503E+00,+23.71859315038E+00,+562.81406432E-03,+586.93466708E-03
-37.40000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+586.93466708E-03
-37.35000E-06,+11.40703526508E+00,+23.71859315038E+00,+562.81406432E-03,+592.96481777E-03
-37.30000E-06,+11.25628149509E+00,+23.71859315038E+00,+522.61305973E-03,+594.97486800E-03
-37.25000E-06,+11.25628149509E+00,+23.71859315038E+00,+532.66331087E-03,+601.00501869E-03
-37.20000E-06,+11.45728652175E+00,+23.31658309698E+00,+562.81406432E-03,+594.97486800E-03
-37.15000E-06,+11.25628149509E+00,+23.61809063695E+00,+522.61305973E-03,+594.97486800E-03
-37.10000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+598.99496846E-03
-37.05000E-06,+11.25628149509E+00,+23.71859315038E+00,+562.81406432E-03,+605.02511915E-03
-37.00000E-06,+11.25628149513E+00,+23.31658309698E+00,+562.81406433E-03,+594.97486800E-03
-36.95000E-06,+11.40703526508E+00,+23.41708561041E+00,+562.81406432E-03,+603.01506892E-03
-36.90000E-06,+11.25628149509E+00,+23.71859315038E+00,+582.91456661E-03,+607.03516938E-03
-36.85000E-06,+11.25628149509E+00,+23.71859315038E+00,+592.96481778E-03,+607.03516937E-03
-36.80000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506891E-03,+619.09547075E-03
-36.75000E-06,+11.25628149509E+00,+23.71859315038E+00,+572.86431548E-03,+611.05526984E-03
-36.70000E-06,+11.35678400840E+00,+23.51758812376E+00,+562.81406432E-03,+619.09547076E-03
-36.65000E-06,+11.25628149509E+00,+23.31658309698E+00,+592.96481778E-03,+625.12562145E-03
-36.60000E-06,+11.45728652175E+00,+24.12060320361E+00,+562.81406432E-03,+627.13567168E-03
-36.55000E-06,+11.25628149509E+00,+23.71859315038E+00,+603.01506892E-03,+627.13567168E-03
-36.50000E-06,+11.35678400849E+00,+23.71859315038E+00,+562.81406432E-03,+627.13567168E-03
-36.45000E-06,+11.30653275173E+00,+23.41708561025E+00,+603.01506892E-03,+633.16582237E-03
