x-axis,1,2,3
second,Volt,Volt,Volt
-17.77500E-06,+17.93969863285E+00,-402.01005340E-03,+1.00050250720E+00
-17.75000E-06,+17.98994988953E+00,-402.01005340E-03,+994.47235651E-03
-17.72500E-06,+17.88944737613E+00,-402.01005340E-03,+998.49245697E-03
-17.70000E-06,+18.09045240283E+00,-402.01005340E-03,+1.01457285881E+00
-17.67500E-06,+17.88944737613E+00,-402.01005340E-03,+1.00653265789E+00
-17.65000E-06,+17.78894486283E+00,-402.01005340E-03,+1.01457285881E+00
-17.62500E-06,+17.88944737613E+00,-402.01005340E-03,+1.00653265789E+00
-17.60000E-06,+17.88944737613E+00,-402.01005340E-03,+1.00653265789E+00
-17.57500E-06,+17.88944737613E+00,-402.01005340E-03,+1.00452260766E+00
-17.55000E-06,+17.88944737613E+00,-201.00502679E-03,+1.00653265789E+00
-17.52500E-06,+17.83919611950E+00,-402.01005340E-03,+1.01457285881E+00
-17.50000E-06,+17.88944737613E+00,-402.01005340E-03,+1.01457285881E+00
-17.47500E-06,+17.88944737613E+00,-402.01005340E-03,+1.00653265789E+00
-17.45000E-06,+17.78894486283E+00,-402.01005340E-03,+1.01859295927E+00
-17.42500E-06,+17.88944737613E+00,-402.01005340E-03,+1.01658290904E+00
-17.40000E-06,+17.88944737613E+00,-402.01005340E-03,+1.01457285881E+00
-17.37500E-06,+17.88944737613E+00,-402.01005340E-03,+1.01457285881E+00
-17.35000E-06,+17.88944737613E+00,-402.01005340E-03,+1.01859295927E+00
-17.32500E-06,+17.88944737613E+00,-402.01005340E-03,+1.02261305973E+00
-17.30000E-06,+17.88944737613E+00,-402.01005340E-03,+1.02261305973E+00
-17.27500E-06,+17.88944737613E+00,-402.01005340E-03,+1.02261305973E+00
-17.25000E-06,+17.88944737613E+00,-402.01005340E-03,+1.02261305973E+00
-17.22500E-06,+17.88944737613E+00,-402.01005340E-03,+1.02261305973E+00
-17.20000E-06,+17.88944737613E+00,-402.01005340E-03,+1.02261305973E+00
-17.17500E-06,+17.88944737613E+00,-402.01005340E-03,+1.02462310996E+00
-17.15000E-06,+17.88944737613E+00,-402.01005340E-03,+1.02261305973E+00
-17.12500E-06,+17.88944737613E+00,-402.01005340E-03,+1.03065326065E+00
-17.10000E-06,+17.88944737613E+00,-402.01005340E-03,+1.03065326065E+00
-17.07500E-06,+17.88944737613E+00,-502.51256684E-03,+1.03065326065E+00
-17.05000E-06,+17.78894486283E+00,-402.01005340E-03,+1.03065326065E+00
-17.02500E-06,+17.88944737613E+00,-402.01005340E-03,+1.03065326065E+00
-17.00000E-06,+17.88944737613E+00,-402.01005340E-03,+1.03065326065E+00
-16.97500E-06,+18.04020114611E+00,-402.01005340E-03,+1.03065326065E+00
-16.95000E-06,+17.88944737613E+00,-603.01508019E-03,+1.03065326065E+00
-16.92500E-06,+17.88944737613E+00,-804.02010679E-03,+1.03869346157E+00
-16.90000E-06,+17.88944737613E+00,-402.01005340E-03,+1.03065326065E+00
-16.87500E-06,+17.88944737613E+00,-402.01005340E-03,+1.03869346157E+00
-16.85000E-06,+17.88944737613E+00,-201.00502680E-03,+1.03869346157E+00
-16.82500E-06,+17.88944737613E+00,-402.01005340E-03,+1.03869346157E+00
-16.80000E-06,+17.68844234948E+00,-402.01005340E-03,+1.03869346157E+00
-16.77500E-06,+17.88944737613E+00,-402.01005340E-03,+1.04070351180E+00
-16.75000E-06,+17.88944737613E+00,-402.01005340E-03,+1.04271356203E+00
-16.72500E-06,+17.88944737613E+00,-402.01005340E-03,+1.03869346157E+00
-16.70000E-06,+17.88944737613E+00,-402.01005340E-03,+1.03869346157E+00
-16.67500E-06,+18.04020114610E+00,+9.74874379496E+00,+1.06884421501E+00
-16.65000E-06,+17.78894486283E+00,+11.65829154849E+00,+1.08291456663E+00
-16.62500E-06,+17.88944737613E+00,+11.65829154849E+00,+1.06080401410E+00
-16.60000E-06,+17.88944737613E+00,+11.65829154859E+00,+1.04673366249E+00
-16.57500E-06,+17.88944737613E+00,+11.65829154849E+00,+1.04673366249E+00
-16.55000E-06,+17.88944737613E+00,+11.65829154849E+00,+1.05477386340E+00
-16.52500E-06,+17.88944737613E+00,+11.65829154849E+00,+1.06281406432E+00
-16.50000E-06,+17.88944737613E+00,+11.25628149509E+00,+1.06281406432E+00
-16.47500E-06,+17.83919611941E+00,+11.15577898164E+00,+1.05477386340E+00
-16.45000E-06,+17.88944737613E+00,+10.85427144170E+00,+1.05477386340E+00
-16.42500E-06,+17.88944737613E+00,+10.85427144170E+00,+1.09296481776E+00
-16.40000E-06,+17.48743732274E+00,+10.85427144159E+00,+1.12713567167E+00
-16.37500E-06,+19.29648256302E+00,+10.45226138830E+00,+1.02261305973E+00
