x-axis,1,2,3
second,Volt,Volt,Volt
-23.12500E-06,+18.14070365949E+00,+10.85427144170E+00,+23.16582932695E+00
-23.10000E-06,+18.29145742952E+00,+10.65326641501E+00,+23.11557807028E+00
-23.07500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807028E+00
-23.05000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.31658309698E+00
-23.02500E-06,+18.29145742953E+00,+10.65326641500E+00,+23.26633184032E+00
-23.00000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807030E+00
-22.97500E-06,+18.24120617284E+00,+10.80402018501E+00,+23.11557807028E+00
-22.95000E-06,+18.29145742953E+00,+10.65326641500E+00,+23.11557807028E+00
-22.92500E-06,+18.24120617287E+00,+10.70351767166E+00,+23.16582932695E+00
-22.90000E-06,+18.29145742953E+00,+10.85427144168E+00,+23.11557807027E+00
-22.87500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.16582932697E+00
-22.85000E-06,+18.19095491619E+00,+10.75376892836E+00,+23.11557807028E+00
-22.82500E-06,+18.14070365949E+00,+10.65326641500E+00,+23.11557807028E+00
-22.80000E-06,+18.29145742952E+00,+10.65326641500E+00,+23.11557807030E+00
-22.77500E-06,+18.14070365952E+00,+10.80402018501E+00,+23.11557807028E+00
-22.75000E-06,+18.29145742953E+00,+10.75376892836E+00,+23.11557807028E+00
-22.72500E-06,+18.14070365949E+00,+10.70351767166E+00,+23.11557807028E+00
-22.70000E-06,+18.09045240283E+00,+10.65326641501E+00,+23.31658309697E+00
-22.67500E-06,+18.09045240283E+00,+10.65326641500E+00,+23.16582932697E+00
-22.65000E-06,+18.19095491619E+00,+10.95477395503E+00,+23.21608058362E+00
-22.62500E-06,+18.14070365949E+00,+10.65326641500E+00,+23.31658309698E+00
-22.60000E-06,+18.29145742953E+00,+10.65326641501E+00,+23.11557807028E+00
-22.57500E-06,+18.14070365952E+00,+10.85427144170E+00,+23.31658309698E+00
-22.55000E-06,+18.19095491616E+00,+10.65326641500E+00,+23.11557807028E+00
-22.52500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807028E+00
-22.50000E-06,+18.09045240285E+00,+10.85427144170E+00,+23.11557807030E+00
-22.47500E-06,+18.29145742953E+00,+10.65326641500E+00,+23.11557807028E+00
-22.45000E-06,+18.29145742953E+00,+10.75376892836E+00,+23.11557807028E+00
-22.42500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-22.40000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-22.37500E-06,+18.24120617284E+00,+10.85427144170E+00,+23.11557807028E+00
-22.35000E-06,+18.19095491620E+00,+10.75376892833E+00,+23.31658309698E+00
-22.32500E-06,+18.29145742953E+00,+10.80402018504E+00,+23.11557807028E+00
-22.30000E-06,+18.29145742953E+00,+10.65326641502E+00,+23.11557807028E+00
-22.27500E-06,+18.14070365952E+00,+10.70351767169E+00,+23.11557807028E+00
-22.25000E-06,+18.29145742953E+00,+10.65326641500E+00,+23.21608058365E+00
-22.22500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-22.20000E-06,+18.09045240285E+00,+10.85427144168E+00,+23.11557807030E+00
-22.17500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-22.15000E-06,+18.29145742953E+00,+10.65326641500E+00,+23.21608058361E+00
-22.12500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-22.10000E-06,+18.09045240283E+00,+1.60804021353E+00,+23.11557807030E+00
-22.07500E-06,+18.09045240283E+00,+0.0E+00,+23.11557807028E+00
-22.05000E-06,+18.29145742953E+00,-201.00502670E-03,+23.11557807028E+00
-22.02500E-06,+18.29145742953E+00,-201.00502670E-03,+23.11557807028E+00
-22.00000E-06,+18.09045240283E+00,-201.00502670E-03,+23.31658309696E+00
-21.97500E-06,+18.29145742953E+00,-402.01005340E-03,+23.11557807028E+00
-21.95000E-06,+18.29145742953E+00,-201.00502670E-03,+23.11557807028E+00
-21.92500E-06,+18.14070365949E+00,-201.00502670E-03,+23.11557807028E+00
-21.90000E-06,+18.29145742951E+00,-402.01005340E-03,+23.11557807028E+00
-21.87500E-06,+18.29145742953E+00,-351.75879670E-03,+23.11557807028E+00
-21.85000E-06,+18.19095491620E+00,-301.50754003E-03,+24.92462331057E+00
-21.82500E-06,+18.14070365948E+00,-150.75377004E-03,+22.86432178693E+00
-21.80000E-06,+18.09045240285E+00,-201.00502670E-03,+22.31155796349E+00
-21.77500E-06,+18.29145742953E+00,-402.01005340E-03,+15.07537700228E+00
-21.75000E-06,+18.39195994286E+00,-301.50754007E-03,-4.62311561402E+00
-21.72500E-06,+18.34170868618E+00,-150.75377004E-03,-552.76382344E-03
-21.70000E-06,+18.49246245621E+00,+0.0E+00,+1.00502513351E+00
-21.67500E-06,+18.69346748292E+00,-150.75377000E-03,-4.22110556066E+00
-21.65000E-06,+18.49246245623E+00,-402.01005340E-03,-402.01005340E-03
-21.62500E-06,+18.29145742953E+00,-201.00502670E-03,-1.05527639014E+00
-21.60000E-06,+18.29145742953E+00,-402.01005340E-03,-2.41206032038E+00
-21.57500E-06,+18.09045240283E+00,-402.01005340E-03,-452.26131009E-03
-21.55000E-06,+18.09045240283E+00,-201.00502670E-03,-1.40703518689E+00
-21.52500E-06,+18.24120617287E+00,-201.00502670E-03,-1.75879398363E+00
-21.50000E-06,+18.09045240283E+00,-201.00502672E-03,-804.02010679E-03
-21.47500E-06,+18.09045240283E+00,-201.00502670E-03,-1.55778895689E+00
-21.45000E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-21.42500E-06,+18.29145742953E+00,-201.00502670E-03,-1.00502513349E+00
-21.40000E-06,+18.09045240285E+00,-201.00502670E-03,-1.40703518689E+00
-21.37500E-06,+18.24120617283E+00,-201.00502670E-03,-1.20603016019E+00
-21.35000E-06,+18.29145742953E+00,-201.00502670E-03,-1.20603016019E+00
-21.32500E-06,+18.24120617288E+00,-201.00502670E-03,-1.25628141684E+00
-21.30000E-06,+18.09045240285E+00,-201.00502670E-03,-1.20603016017E+00
-21.27500E-06,+18.29145742953E+00,-201.00502670E-03,-1.20603016019E+00
-21.25000E-06,+18.19095491620E+00,-201.00502670E-03,-1.40703518689E+00
-21.22500E-06,+18.29145742953E+00,-201.00502670E-03,-1.25628141684E+00
-21.20000E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-21.17500E-06,+18.29145742953E+00,-201.00502670E-03,-1.20603016019E+00
-21.15000E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-21.12500E-06,+18.29145742953E+00,-201.00502670E-03,-1.20603016019E+00
-21.10000E-06,+18.09045240285E+00,-201.00502670E-03,-1.20603016019E+00
-21.07500E-06,+18.14070365953E+00,-201.00502670E-03,-1.20603016019E+00
-21.05000E-06,+18.29145742953E+00,-201.00502670E-03,-1.20603016019E+00
-21.02500E-06,+18.29145742953E+00,-201.00502670E-03,-1.20603016019E+00
-21.00000E-06,+18.29145742950E+00,-201.00502672E-03,-1.20603016019E+00
-20.97500E-06,+18.24120617283E+00,-351.75879670E-03,-1.20603016019E+00
-20.95000E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-20.92500E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-20.90000E-06,+18.29145742950E+00,-201.00502670E-03,-1.20603016019E+00
-20.87500E-06,+18.09045240283E+00,-351.75879670E-03,-1.20603016019E+00
-20.85000E-06,+18.29145742953E+00,-301.50754002E-03,-1.20603016019E+00
-20.82500E-06,+18.29145742953E+00,-351.75879675E-03,-1.20603016019E+00
-20.80000E-06,+18.09045240286E+00,-402.01005337E-03,-1.20603016016E+00
-20.77500E-06,+18.14070365953E+00,-201.00502670E-03,-1.20603016019E+00
-20.75000E-06,+18.19095491621E+00,-201.00502670E-03,-1.20603016019E+00
-20.72500E-06,+18.29145742953E+00,-402.01005340E-03,-1.35678393024E+00
-20.70000E-06,+18.09045240283E+00,-201.00502670E-03,-1.00502513349E+00
-20.67500E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-20.65000E-06,+18.29145742953E+00,-201.00502670E-03,-1.20603016019E+00
-20.62500E-06,+18.24120617288E+00,-251.25628335E-03,-1.20603016019E+00
-20.60000E-06,+18.09045240286E+00,-201.00502670E-03,-1.20603016019E+00
-20.57500E-06,+18.29145742953E+00,-201.00502670E-03,-1.20603016019E+00
-20.55000E-06,+18.09045240283E+00,-402.01005340E-03,-1.20603016019E+00
-20.52500E-06,+18.29145742953E+00,-251.25628335E-03,-1.25628141684E+00
-20.50000E-06,+18.09045240283E+00,-402.01005337E-03,-1.20603016019E+00
-20.47500E-06,+18.29145742953E+00,-201.00502670E-03,-1.20603016019E+00
-20.45000E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-20.42500E-06,+18.09045240283E+00,-201.00502670E-03,-1.25628141684E+00
-20.40000E-06,+18.09045240283E+00,-201.00502673E-03,-1.20603016016E+00
-20.37500E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-20.35000E-06,+18.19095491615E+00,-201.00502670E-03,-1.10552764687E+00
-20.32500E-06,+18.14070365948E+00,-402.01005340E-03,-1.05527639014E+00
-20.30000E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-20.27500E-06,+18.09045240283E+00,-351.75879669E-03,-1.15577890348E+00
-20.25000E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-20.22500E-06,+18.14070365948E+00,-201.00502670E-03,-1.20603016019E+00
-20.20000E-06,+18.09045240283E+00,-201.00502670E-03,-1.20603016019E+00
-20.17500E-06,+18.29145742953E+00,-150.75376999E-03,-1.15577890348E+00
-20.15000E-06,+18.19095491615E+00,-201.00502670E-03,-1.20603016019E+00
-20.12500E-06,+18.09045240283E+00,+1.20603016019E+00,-1.20603016019E+00
-20.10000E-06,+18.09045240283E+00,+12.26130662858E+00,-1.20603016022E+00
-20.07500E-06,+18.09045240283E+00,+12.06030160189E+00,-1.20603016019E+00
-20.05000E-06,+18.09045240283E+00,+12.06030160189E+00,-1.10552764687E+00
-20.02500E-06,+18.24120617288E+00,+12.01005034524E+00,-1.20603016019E+00
-20.00000E-06,+17.88944737619E+00,+11.85929657519E+00,-1.20603016022E+00
-19.97500E-06,+18.09045240283E+00,+12.01005034518E+00,-1.20603016019E+00
-19.95000E-06,+18.09045240283E+00,+11.65829154849E+00,-1.20603016019E+00
-19.92500E-06,+18.09045240283E+00,+11.45728652179E+00,-1.15577890355E+00
-19.90000E-06,+18.09045240283E+00,+11.05527646843E+00,-1.20603016019E+00
-19.87500E-06,+18.14070365954E+00,+10.85427144170E+00,-1.20603016019E+00
-19.85000E-06,+17.98994988951E+00,+11.05527646840E+00,+1.90954775366E+00
-19.82500E-06,+18.84422125285E+00,+10.65326641500E+00,+25.52763839066E+00
-19.80000E-06,+18.89447250956E+00,+11.05527646836E+00,+9.84924630834E+00
-19.77500E-06,+19.64824135971E+00,+11.20603023839E+00,+23.46733686684E+00
-19.75000E-06,+19.29648256302E+00,+10.95477395508E+00,+25.52763839066E+00
-19.72500E-06,+18.69346748292E+00,+10.85427144170E+00,+21.05527654666E+00
-19.70000E-06,+18.69346748296E+00,+10.85427144170E+00,+21.70854288336E+00
-19.67500E-06,+18.29145742953E+00,+10.85427144170E+00,+24.47236200046E+00
-19.65000E-06,+17.88944737613E+00,+10.75376892838E+00,+23.31658309698E+00
-19.62500E-06,+18.09045240283E+00,+10.85427144170E+00,+22.91457304358E+00
-19.60000E-06,+17.88944737616E+00,+10.65326641503E+00,+23.11557807028E+00
-19.57500E-06,+17.88944737613E+00,+10.80402018499E+00,+23.56783938039E+00
-19.55000E-06,+17.88944737613E+00,+10.85427144170E+00,+23.21608058360E+00
-19.52500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-19.50000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-19.47500E-06,+18.14070365954E+00,+10.85427144170E+00,+23.26633184027E+00
-19.45000E-06,+18.19095491621E+00,+10.75376892832E+00,+23.21608058360E+00
-19.42500E-06,+18.14070365947E+00,+10.90452269834E+00,+23.31658309698E+00
-19.40000E-06,+18.29145742949E+00,+10.85427144170E+00,+23.31658309698E+00
-19.37500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.16582932699E+00
-19.35000E-06,+18.09045240283E+00,+10.65326641500E+00,+23.31658309698E+00
-19.32500E-06,+18.29145742953E+00,+10.70351767164E+00,+23.16582932692E+00
-19.30000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.31658309702E+00
-19.27500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.26633184027E+00
-19.25000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.21608058360E+00
-19.22500E-06,+18.24120617289E+00,+10.65326641500E+00,+23.11557807028E+00
-19.20000E-06,+18.29145742953E+00,+10.85427144166E+00,+23.11557807028E+00
-19.17500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.26633184027E+00
-19.15000E-06,+18.09045240283E+00,+10.65326641500E+00,+23.31658309698E+00
-19.12500E-06,+18.24120617289E+00,+10.80402018506E+00,+23.31658309698E+00
-19.10000E-06,+18.09045240283E+00,+10.65326641500E+00,+23.31658309698E+00
-19.07500E-06,+18.09045240283E+00,+10.65326641500E+00,+23.31658309698E+00
-19.05000E-06,+18.09045240283E+00,+10.65326641500E+00,+23.31658309698E+00
-19.02500E-06,+18.14070365947E+00,+10.70351767164E+00,+23.26633184034E+00
-19.00000E-06,+18.29145742949E+00,+10.85427144170E+00,+23.11557807028E+00
-18.97500E-06,+18.24120617282E+00,+10.85427144170E+00,+23.16582932699E+00
-18.95000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.31658309698E+00
-18.92500E-06,+18.24120617289E+00,+10.85427144170E+00,+23.16582932692E+00
-18.90000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.87500E-06,+18.04020114612E+00,+10.80402018499E+00,+23.31658309698E+00
-18.85000E-06,+18.19095491622E+00,+10.85427144170E+00,+23.31658309698E+00
-18.82500E-06,+18.24120617289E+00,+10.85427144170E+00,+23.31658309698E+00
-18.80000E-06,+18.09045240283E+00,+10.85427144166E+00,+23.31658309698E+00
-18.77500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.75000E-06,+18.19095491622E+00,+10.85427144170E+00,+23.21608058359E+00
-18.72500E-06,+18.14070365947E+00,+10.70351767164E+00,+23.11557807028E+00
-18.70000E-06,+18.29145742949E+00,+10.65326641504E+00,+23.31658309698E+00
-18.67500E-06,+18.14070365954E+00,+10.80402018498E+00,+23.11557807028E+00
-18.65000E-06,+18.09045240283E+00,+10.65326641500E+00,+23.21608058359E+00
-18.62500E-06,+18.14070365947E+00,+10.85427144170E+00,+23.31658309698E+00
-18.60000E-06,+18.09045240283E+00,+10.65326641504E+00,+23.31658309698E+00
-18.57500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.55000E-06,+18.19095491614E+00,+10.65326641500E+00,+23.21608058359E+00
-18.52500E-06,+18.09045240283E+00,+10.70351767164E+00,+23.31658309698E+00
-18.50000E-06,+18.09045240283E+00,+10.85427144166E+00,+23.11557807032E+00
-18.47500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.45000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807028E+00
-18.42500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.40000E-06,+18.09045240287E+00,+10.65326641500E+00,+23.11557807028E+00
-18.37500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-18.35000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.32500E-06,+18.09045240283E+00,+10.65326641500E+00,+23.31658309698E+00
-18.30000E-06,+18.29145742949E+00,+10.65326641504E+00,+23.11557807032E+00
-18.27500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.25000E-06,+18.09045240283E+00,+10.65326641500E+00,+23.31658309698E+00
-18.22500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.20000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.17500E-06,+18.14070365955E+00,+10.85427144170E+00,+23.31658309698E+00
-18.15000E-06,+18.29145742953E+00,+10.65326641500E+00,+23.31658309698E+00
-18.12500E-06,+18.24120617290E+00,+10.70351767163E+00,+23.31658309698E+00
-18.10000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.07500E-06,+18.09045240283E+00,+10.70351767172E+00,+23.26633184026E+00
-18.05000E-06,+18.29145742953E+00,+10.85427144170E+00,+22.81407053019E+00
-18.02500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-18.00000E-06,+18.29145742953E+00,+10.65326641504E+00,+23.51758812364E+00
-17.97500E-06,+18.14070365955E+00,+10.70351767172E+00,+23.11557807028E+00
-17.95000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807028E+00
-17.92500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807028E+00
-17.90000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-17.87500E-06,+18.14070365955E+00,+10.85427144170E+00,+23.11557807028E+00
-17.85000E-06,+18.29145742953E+00,+10.65326641500E+00,+23.31658309698E+00
-17.82500E-06,+18.14070365946E+00,+10.85427144170E+00,+23.31658309698E+00
-17.80000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-17.77500E-06,+18.14070365955E+00,+10.65326641500E+00,+23.31658309698E+00
-17.75000E-06,+18.19095491622E+00,+10.85427144170E+00,+23.21608058359E+00
-17.72500E-06,+18.09045240283E+00,+10.70351767163E+00,+23.31658309698E+00
-17.70000E-06,+18.09045240287E+00,+10.65326641500E+00,+23.11557807028E+00
-17.67500E-06,+18.24120617281E+00,+10.80402018498E+00,+23.11557807028E+00
-17.65000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-17.62500E-06,+18.29145742953E+00,+10.80402018507E+00,+23.11557807028E+00
-17.60000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-17.57500E-06,+18.14070365955E+00,+10.85427144170E+00,+23.31658309698E+00
-17.55000E-06,+18.19095491613E+00,+10.85427144170E+00,+23.11557807028E+00
-17.52500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-17.50000E-06,+18.09045240288E+00,+10.65326641505E+00,+23.31658309698E+00
-17.47500E-06,+18.24120617281E+00,+10.65326641500E+00,+23.31658309698E+00
-17.45000E-06,+18.19095491613E+00,+10.85427144170E+00,+23.11557807028E+00
-17.42500E-06,+18.09045240283E+00,+10.65326641500E+00,+23.31658309698E+00
-17.40000E-06,+18.09045240283E+00,+10.85427144165E+00,+23.31658309698E+00
-17.37500E-06,+18.24120617281E+00,+10.70351767172E+00,+23.31658309698E+00
-17.35000E-06,+18.29145742953E+00,+10.65326641500E+00,+23.21608058359E+00
-17.32500E-06,+18.24120617290E+00,+10.70351767163E+00,+23.31658309698E+00
-17.30000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-17.27500E-06,+18.09045240283E+00,+10.65326641500E+00,+23.26633184026E+00
-17.25000E-06,+18.09045240283E+00,+10.75376892840E+00,+23.31658309698E+00
-17.22500E-06,+18.24120617290E+00,+10.65326641500E+00,+23.31658309698E+00
-17.20000E-06,+18.29145742948E+00,+10.85427144165E+00,+23.11557807033E+00
-17.17500E-06,+18.14070365955E+00,+10.85427144170E+00,+23.11557807028E+00
-17.15000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.31658309698E+00
-17.12500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.31658309698E+00
-17.10000E-06,+18.29145742948E+00,+10.85427144170E+00,+23.11557807033E+00
-17.07500E-06,+18.14070365955E+00,+10.65326641500E+00,+23.31658309698E+00
-17.05000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.31658309698E+00
-17.02500E-06,+18.14070365946E+00,+10.85427144170E+00,+23.31658309698E+00
-17.00000E-06,+18.29145742948E+00,+10.85427144165E+00,+23.31658309698E+00
-16.97500E-06,+18.09045240283E+00,+10.70351767172E+00,+23.26633184026E+00
-16.95000E-06,+18.29145742953E+00,+10.75376892840E+00,+23.21608058368E+00
-16.92500E-06,+18.14070365945E+00,+11.05527646840E+00,+23.31658309698E+00
-16.90000E-06,+18.09045240283E+00,+10.85427144170E+00,+23.11557807028E+00
-16.87500E-06,+18.29145742953E+00,+10.65326641500E+00,+23.16582932701E+00
-16.85000E-06,+18.19095491613E+00,+10.85427144170E+00,+23.31658309698E+00
-16.82500E-06,+18.24120617290E+00,+10.85427144170E+00,+23.11557807028E+00
-16.80000E-06,+18.09045240283E+00,+10.65326641500E+00,+23.31658309698E+00
-16.77500E-06,+18.09045240283E+00,+10.85427144170E+00,+23.26633184026E+00
-16.75000E-06,+18.29145742953E+00,+10.85427144170E+00,+23.31658309698E+00
-16.72500E-06,+18.29145742953E+00,+10.85427144170E+00,+23.11557807028E+00
-16.70000E-06,+18.29145742953E+00,+10.45226138835E+00,+23.31658309698E+00
